x, y
357, 69
357, 69
357, 71
356, 75
361, 81
364, 81
366, 81
367, 80
368, 79
368, 79
369, 79
369, 78
370, 78
370, 77
370, 77
371, 77
371, 77
371, 77
371, 77
371, 78
371, 78
371, 79
371, 79
372, 79
372, 79
370, 80
368, 81
366, 81
365, 80
366, 79
366, 77
367, 76
367, 75
367, 76
366, 76
365, 76
365, 77
364, 78
364, 78
362, 80
362, 81
361, 81
361, 82
360, 85
359, 88
357, 91
355, 94
355, 94
355, 94
355, 94
354, 94
354, 94
354, 93
355, 92
356, 92
358, 90
360, 89
360, 87
360, 88
359, 89
360, 90
357, 90
353, 88
348, 86
339, 83
334, 80
329, 74
327, 69
323, 65
317, 62
310, 59
308, 59
302, 59
298, 58
295, 55
295, 52
295, 51
294, 50
293, 50
292, 50
291, 50
290, 51
289, 52
289, 52
288, 52
288, 52
287, 51
285, 51
283, 50
283, 49
283, 48
283, 49
282, 49
281, 49
281, 49
281, 49
281, 49
282, 49
281, 49
281, 49
281, 49
282, 49
282, 48
281, 48
281, 49
282, 50
283, 50
284, 50
285, 50
285, 50
285, 50
286, 50
287, 51
286, 51
287, 52
287, 53
287, 53
287, 53
287, 53
285, 53
286, 53
286, 53
286, 53
286, 52
285, 52
284, 52
285, 52
283, 52
283, 51
283, 51
283, 51
283, 51
282, 51
283, 51
283, 52
282, 51
284, 52
282, 52
281, 52
282, 51
281, 52
282, 52
282, 51
281, 52
281, 52
284, 52
283, 51
280, 52
283, 52
283, 52
284, 52
284, 52
285, 53
285, 54
286, 54
286, 55
287, 56
290, 56
292, 57
294, 58
294, 58
295, 58
296, 57
296, 57
296, 57
296, 58
295, 58
295, 57
294, 57
294, 57
293, 57
292, 56
292, 56
291, 57
291, 56
291, 57
291, 57
291, 57
291, 56
291, 56
292, 56
292, 56
292, 56
292, 56
292, 56
292, 56
292, 56
292, 56
293, 56
292, 55
292, 56
291, 56
292, 56
292, 56
291, 55
290, 55
291, 55
290, 55
290, 55
290, 55
289, 54
290, 55
289, 54
289, 54
289, 54
290, 55
290, 55
290, 55
291, 55
292, 55
291, 55
291, 54
292, 54
292, 55
292, 54
292, 54
292, 54
292, 54
293, 55
293, 54
293, 54
293, 54
294, 54
294, 53
294, 53
295, 54
296, 54
297, 54
299, 53
300, 52
300, 53
300, 54
300, 53
300, 53
299, 53
299, 53
299, 53
298, 52
298, 52
298, 52
299, 53
298, 53
299, 53
298, 52
298, 51
298, 51
298, 50
297, 50
297, 50
297, 49
296, 49
296, 48
296, 49
295, 49
296, 49
296, 49
296, 49
296, 49
296, 48
296, 49
296, 48
296, 49
296, 50
295, 49
296, 49
296, 49
296, 49
296, 49
296, 49
296, 49
296, 49
297, 49
296, 50
297, 54
298, 57
299, 58
299, 58
299, 59
299, 61
303, 63
308, 67
314, 70
317, 74
317, 77
318, 80
319, 81
320, 83
317, 86
315, 88
312, 91
310, 93
307, 96
302, 99
300, 102
297, 107
294, 111
292, 115
291, 118
292, 119
291, 122
292, 126
292, 139
292, 141
292, 141
293, 143
295, 144
297, 145
299, 145
300, 146
301, 148
302, 149
303, 150
304, 150
304, 150
305, 147
305, 145
305, 143
306, 141
306, 138
305, 137
304, 135
304, 136
304, 135
305, 133
306, 131
307, 130
308, 130
311, 131
314, 131
317, 132
321, 134
327, 137
333, 141
340, 145
344, 150
349, 153
353, 156
358, 157
363, 159
372, 164
383, 172
390, 178
396, 182
399, 185
401, 189
404, 195
409, 200
415, 206
425, 212
434, 218
442, 224
448, 229
454, 234
462, 240
472, 244
485, 247
493, 248
501, 247
507, 246
512, 244
520, 243
526, 242
532, 240
536, 235
538, 232
540, 230
541, 227
543, 225
544, 223
545, 223
547, 223
548, 223
549, 223
549, 222
549, 220
548, 219
546, 219
545, 218
544, 218
542, 218
541, 218
540, 218
539, 218
539, 217
538, 217
538, 216
538, 215
538, 215
538, 214
538, 214
539, 214
540, 215
540, 216
541, 217
541, 218
541, 218
541, 217
542, 216
544, 216
546, 215
548, 213
550, 211
550, 210
550, 210
550, 210
550, 210
549, 212
547, 214
545, 216
543, 217
542, 218
542, 222
542, 227
542, 231
542, 235
543, 238
544, 242
546, 249
549, 256
554, 263
558, 269
563, 277
567, 284
573, 295
576, 302
578, 310
579, 317
578, 323
578, 329
580, 336
583, 340
586, 341
590, 342
592, 342
593, 342
594, 343
595, 344
595, 344
596, 344
596, 344
596, 345
595, 345
595, 344
595, 343
594, 343
594, 343
594, 342
594, 342
594, 342
594, 342
593, 341
593, 340
593, 340
592, 340
591, 341
592, 342
593, 343
593, 342
593, 341
592, 342
592, 342
591, 343
590, 343
589, 342
592, 341
593, 339
592, 338
591, 336
590, 335
590, 334
590, 333
589, 327
590, 331
590, 329
590, 327
591, 326
591, 324
592, 322
593, 320
591, 315
591, 315
593, 315
595, 316
595, 315
598, 315
598, 315
599, 314
600, 312
601, 309
603, 308
603, 303
605, 297
606, 289
610, 282
614, 272
616, 261
619, 254
621, 245
621, 237
621, 228
621, 219
622, 211
622, 203
623, 196
623, 190
623, 183
624, 176
624, 169
624, 162
623, 155
623, 147
623, 138
623, 130
622, 124
622, 118
623, 114
623, 111
623, 107
623, 105
623, 102
622, 101
622, 100
621, 99
621, 99
621, 98
620, 96
619, 93
618, 91
617, 90
618, 89
619, 89
620, 88
620, 89
619, 88
619, 86
618, 85
618, 84
618, 83
618, 82
617, 82
617, 79
615, 74
613, 77
611, 80
609, 76
606, 75
604, 73
603, 72
602, 69
601, 68
599, 66
596, 64
594, 63
592, 63
590, 62
590, 62
590, 62
589, 63
589, 63
590, 63
591, 64
593, 65
594, 66
595, 67
596, 68
597, 69
598, 70
600, 72
601, 73
603, 74
604, 75
605, 76
607, 77
607, 77
607, 77
606, 77
606, 77
606, 77
606, 77
607, 77
607, 77
606, 77
606, 76
604, 74
604, 73
603, 72
603, 71
603, 69
603, 69
602, 69
602, 69
601, 69
599, 68
596, 66
594, 64
594, 63
593, 62
591, 61
589, 60
587, 59
586, 58
587, 60
585, 59
587, 61
585, 59
584, 57
584, 56
584, 56
584, 56
584, 57
585, 57
585, 57
585, 57
589, 57
591, 58
594, 61
594, 67
598, 71
600, 73
603, 74
606, 76
607, 77
607, 79
606, 82
606, 84
606, 85
607, 85
608, 84
609, 84
610, 84
610, 84
610, 84
610, 83
610, 83
609, 83
609, 82
609, 82
609, 82
609, 82
610, 83
610, 85
611, 88
613, 89
614, 89
614, 89
615, 89
617, 86
617, 88
618, 86
618, 86
618, 86
617, 88
617, 84
617, 83
617, 82
617, 82
617, 82
617, 81
617, 81
617, 81
616, 81
616, 81
616, 81
616, 81
616, 81
616, 81
616, 81
616, 81
616, 81
616, 81
616, 81
616, 81
616, 81
616, 81
616, 81
616, 81
616, 80
616, 80
616, 80
616, 79
615, 79
615, 79
615, 79
615, 79
615, 79
615, 78
615, 78
615, 79
615, 82
615, 82
615, 82
615, 83
615, 83
615, 84
615, 84
615, 84
616, 81
617, 81
617, 81
617, 81
617, 80
617, 79
616, 79
616, 78
616, 78
616, 78
616, 78
616, 78
616, 78
616, 78
616, 78
616, 78
616, 79
616, 79
616, 79
616, 79
616, 78
616, 78
616, 78
616, 78
615, 78
615, 78
616, 78
616, 78
615, 78
616, 78
616, 78
616, 78
616, 78
616, 78
616, 79
616, 83
616, 84
616, 84
616, 83
615, 85
614, 85
613, 82
613, 81
612, 80
611, 80
610, 79
609, 80
609, 80
609, 80
609, 79
608, 79
608, 79
607, 80
606, 81
605, 83
604, 83
603, 83
602, 83
601, 83
601, 83
600, 83
601, 83
600, 82
600, 82
600, 82
599, 81
598, 81
598, 81
597, 82
596, 82
596, 82
596, 82
596, 82
596, 82
595, 82
595, 81
594, 81
594, 81
593, 82
593, 82
592, 83
593, 84
593, 85
594, 86
594, 86
595, 86
598, 87
602, 89
604, 89
605, 90
607, 90
608, 91
609, 90
610, 89
611, 89
611, 88
611, 88
611, 87
611, 87
611, 87
611, 87
610, 87
610, 88
610, 88
610, 88
611, 88
612, 88
613, 86
614, 85
614, 84
614, 84
614, 83
614, 83
614, 83
614, 84
615, 85
615, 86
614, 87
614, 88
614, 88
615, 88
615, 88
615, 87
615, 87
615, 87
615, 87
615, 87
615, 87
615, 88
615, 88
615, 88
615, 88
615, 88
616, 88
616, 88
616, 87
616, 87
616, 86
616, 86
616, 86
616, 86
616, 86
617, 86
617, 86
617, 87
616, 87
616, 87
616, 86
616, 86
616, 86
616, 86
616, 86
615, 86
615, 86
615, 86
614, 86
614, 87
614, 87
614, 87
614, 87
613, 86
611, 85
610, 85
609, 85
608, 85
607, 86
606, 86
605, 86
604, 87
604, 88
604, 89
603, 89
602, 89
603, 90
604, 90
604, 91
604, 90
604, 91
603, 90
602, 89
603, 89
603, 89
602, 88
601, 87
601, 87
601, 87
600, 86
601, 87
601, 87
601, 87
602, 88
603, 90
605, 90
605, 91
605, 91
605, 91
605, 91
604, 91
603, 90
603, 90
603, 90
603, 90
603, 90
603, 90
603, 90
603, 90
603, 90
603, 90
603, 90
603, 90
603, 90
603, 90
603, 89
603, 89
603, 90
603, 90
602, 89
603, 89
603, 89
603, 89
603, 89
604, 90
607, 92
609, 93
610, 95
612, 98
613, 99
614, 100
615, 99
616, 97
617, 96
617, 94
618, 93
618, 91
618, 91
618, 90
618, 85
619, 85
619, 84
619, 83
619, 83
619, 83
619, 83
619, 83
619, 83
619, 83
619, 83
619, 83
619, 83
619, 83
619, 83
619, 83
619, 83
619, 83
619, 83
619, 83
619, 83
619, 84
619, 84
619, 85
618, 85
618, 85
619, 84
619, 84
619, 82
619, 81
619, 80
619, 81
617, 86
616, 87
615, 88
614, 89
614, 88
614, 88
614, 87
614, 87
614, 87
614, 86
614, 85
615, 83
615, 82
614, 83
614, 82
613, 80
613, 78
612, 77
611, 78
609, 80
607, 81
606, 83
605, 80
605, 83
604, 79
605, 79
605, 77
606, 79
604, 76
605, 75
605, 72
606, 80
605, 72
605, 72
605, 71
606, 74
605, 69
606, 73
605, 66
605, 69
604, 69
604, 73
602, 67
602, 71
600, 72
599, 73
600, 75
598, 71
596, 67
596, 72
593, 70
593, 66
594, 67
593, 68
595, 72
595, 72
596, 75
596, 74
595, 72
594, 69
595, 70
598, 73
601, 77
605, 81
607, 84
609, 85
610, 86
610, 88
611, 90
610, 90
610, 90
610, 90
610, 90
610, 91
609, 91
608, 92
606, 93
605, 95
604, 98
603, 101
602, 104
598, 107
592, 111
585, 115
580, 119
573, 124
567, 128
560, 135
552, 142
545, 151
537, 162
529, 175
521, 186
514, 194
507, 200
499, 207
493, 214
489, 220
487, 223
487, 226
487, 229
487, 231
487, 232
487, 232
487, 230
489, 228
489, 228
490, 228
490, 229
491, 231
492, 233
492, 236
492, 241
492, 247
491, 254
490, 262
488, 267
487, 273
486, 277
484, 282
483, 289
485, 295
486, 301
487, 307
488, 311
488, 315
488, 321
486, 326
485, 331
484, 335
482, 339
481, 344
480, 350
479, 356
480, 361
481, 366
482, 369
482, 371
482, 374
482, 378
485, 382
485, 382
485, 382
485, 381
480, 378
480, 378
480, 378
481, 377
481, 376
485, 378
482, 376
486, 378
486, 377
487, 377
487, 377
487, 377
487, 377
488, 377
488, 377
488, 377
489, 376
489, 376
489, 375
489, 375
489, 374
489, 374
489, 373
488, 373
488, 373
488, 374
488, 373
489, 374
489, 374
489, 373
489, 373
489, 372
488, 372
488, 372
489, 372
490, 372
490, 371
490, 372
489, 372
490, 372
489, 372
489, 373
489, 373
489, 373
489, 374
488, 373
488, 373
489, 373
485, 369
485, 369
485, 368
486, 368
486, 367
490, 370
490, 370
490, 369
490, 369
490, 368
490, 366
490, 364
490, 361
491, 360
492, 358
493, 357
495, 356
496, 355
495, 354
494, 353
495, 352
495, 352
496, 351
497, 350
500, 349
500, 341
502, 336
501, 332
502, 328
502, 325
502, 322
502, 319
504, 315
505, 313
506, 311
506, 309
505, 309
504, 308
504, 306
504, 305
504, 304
502, 302
500, 299
496, 296
490, 292
484, 285
478, 279
470, 272
462, 267
454, 260
448, 255
441, 250
431, 244
416, 237
404, 232
388, 226
373, 223
361, 221
352, 219
339, 217
323, 216
309, 216
293, 217
278, 219
269, 220
261, 221
252, 221
241, 223
230, 226
220, 231
214, 234
206, 237
192, 238
180, 239
170, 238
161, 236
151, 234
144, 232
136, 230
129, 230
121, 230
113, 231
108, 230
103, 228
98, 225
93, 223
88, 222
86, 221
83, 223
80, 223
77, 223
75, 222
72, 222
71, 221
70, 220
70, 219
69, 218
68, 217
68, 217
69, 217
69, 218
68, 219
67, 220
65, 221
64, 222
63, 223
61, 224
61, 225
60, 227
59, 228
44, 248
43, 250
42, 252
41, 256
39, 259
37, 263
36, 266
36, 268
36, 272
36, 275
35, 278
34, 282
34, 286
33, 288
32, 290
32, 293
32, 295
31, 297
32, 298
32, 298
33, 300
33, 301
33, 303
34, 306
33, 306
32, 307
33, 310
34, 314
35, 317
35, 318
34, 322
34, 326
34, 328
35, 330
35, 332
36, 335
36, 337
35, 338
35, 340
36, 344
37, 348
37, 347
37, 347
38, 348
38, 348
39, 349
39, 349
39, 349
39, 349
39, 349
39, 349
39, 349
39, 349
39, 349
39, 349
39, 350
39, 350
39, 350
39, 350
39, 350
38, 349
38, 346
37, 344
37, 342
37, 343
37, 344
37, 345
37, 345
37, 346
37, 346
37, 347
37, 347
37, 347
37, 348
38, 348
38, 348
38, 349
38, 350
39, 349
39, 349
39, 348
39, 347
40, 346
40, 346
41, 347
42, 347
42, 347
43, 347
43, 348
43, 348
43, 348
43, 346
44, 347
44, 346
44, 346
44, 346
45, 346
45, 346
45, 345
45, 346
43, 344
42, 341
39, 337
37, 334
35, 332
35, 331
34, 328
34, 323
34, 320
35, 318
37, 316
39, 314
40, 311
41, 308
42, 304
60, 297
58, 294
41, 294
39, 292
39, 288
38, 287
38, 283
37, 280
36, 275
35, 268
47, 249
32, 253
43, 230
44, 221
45, 212
47, 202
48, 194
49, 184
49, 177
50, 171
54, 166
57, 162
60, 158
63, 152
65, 146
65, 141
66, 137
67, 133
68, 133
69, 135
69, 136
69, 137
69, 138
69, 138
69, 139
69, 140
69, 140
69, 142
68, 143
67, 143
66, 139
65, 138
64, 135
63, 131
63, 125
63, 119
64, 113
65, 107
66, 104
67, 103
67, 101
68, 99
68, 98
68, 96
68, 96
69, 96
69, 97
70, 97
71, 98
72, 98
72, 98
73, 98
73, 97
73, 98
73, 97
74, 96
74, 94
75, 92
76, 89
77, 86
79, 83
80, 80
80, 77
82, 75
83, 73
84, 74
84, 76
86, 76
86, 75
86, 74
87, 73
86, 73
87, 73
87, 73
88, 72
88, 72
88, 73
88, 72
88, 73
88, 73
88, 73
88, 72
88, 73
88, 73
88, 73
88, 74
88, 74
88, 74
88, 74
88, 75
87, 75
86, 75
86, 76
86, 76
87, 76
87, 75
87, 75
86, 75
86, 75
86, 76
86, 75
86, 75
86, 75
86, 75
86, 76
86, 76
86, 76
86, 76
86, 75
86, 76
87, 76
88, 75
88, 75
88, 75
88, 74
88, 74
88, 74
89, 74
89, 74
89, 74
89, 74
90, 74
90, 75
90, 74
90, 74
90, 74
90, 74
90, 74
91, 74
91, 74
91, 74
91, 75
91, 75
90, 75
88, 77
86, 80
84, 82
83, 84
83, 84
83, 85
83, 85
82, 84
82, 83
81, 83
80, 81
80, 81
78, 81
77, 79
76, 78
75, 78
72, 77
70, 76
67, 74
65, 72
63, 71
62, 69
60, 69
59, 69
59, 69
59, 69
59, 68
59, 67
60, 67
61, 68
60, 69
59, 71
58, 73
59, 73
59, 72
59, 72
59, 73
58, 73
58, 74
57, 73
56, 71
57, 71
57, 71
56, 72
55, 74
56, 74
57, 74
58, 75
59, 75
59, 75
60, 75
60, 75
60, 74
59, 74
59, 74
59, 73
58, 72
58, 72
58, 72
59, 72
59, 72
59, 72
60, 72
60, 72
60, 72
60, 72
60, 72
60, 72
60, 72
59, 72
59, 72
60, 72
61, 72
62, 72
64, 72
65, 72
65, 72
65, 71
64, 71
63, 71
62, 70
60, 70
59, 70
57, 71
55, 73
53, 74
52, 75
51, 76
50, 76
49, 76
49, 76
48, 76
49, 75
49, 75
49, 75
49, 74
50, 73
50, 73
50, 73
50, 73
50, 72
51, 72
52, 72
52, 72
51, 71
50, 71
50, 71
50, 71
49, 71
49, 71
48, 72
48, 71
48, 71
47, 71
47, 72
47, 72
48, 72
49, 72
50, 73
51, 73
52, 74
53, 75
53, 75
53, 75
53, 76
54, 76
54, 76
54, 76
54, 76
55, 76
55, 76
56, 76
57, 76
57, 76
57, 76
57, 76
57, 77
56, 76
56, 76
56, 77
55, 77
56, 78
56, 78
56, 78
57, 78
57, 79
58, 79
60, 79
61, 80
62, 81
62, 82
63, 82
64, 83
64, 82
64, 83
63, 83
63, 83
63, 82
63, 82
64, 81
64, 81
64, 81
64, 80
64, 80
64, 80
65, 79
65, 79
66, 78
68, 77
68, 78
70, 77
71, 77
71, 76
72, 76
72, 76
71, 77
71, 78
71, 78
71, 76
71, 75
71, 73
72, 72
75, 69
79, 64
82, 62
85, 62
86, 62
86, 62
86, 63
87, 64
87, 63
87, 63
88, 63
88, 63
87, 63
88, 63
88, 63
88, 63
88, 63
89, 63
88, 63
88, 63
89, 63
89, 64
89, 64
89, 63
89, 63
88, 63
89, 64
88, 65
87, 65
85, 67
84, 69
83, 69
83, 70
83, 70
83, 70
83, 70
84, 70
84, 70
83, 70
83, 70
83, 71
84, 71
83, 71
83, 71
83, 71
84, 71
85, 71
86, 70
87, 71
89, 72
90, 74
92, 77
93, 79
94, 80
95, 81
96, 82
97, 83
97, 84
97, 84
97, 84
97, 85
97, 85
97, 85
97, 85
97, 83
96, 82
96, 80
95, 79
95, 77
94, 75
95, 74
97, 72
100, 71
104, 70
107, 69
110, 69
117, 66
119, 65
124, 63
126, 64
126, 67
126, 68
122, 70
121, 71
120, 71
120, 72
120, 72
119, 73
119, 73
119, 73
119, 74
119, 74
119, 74
119, 73
119, 73
119, 73
119, 73
119, 72
119, 72
119, 71
119, 72
118, 72
118, 71
118, 71
117, 71
117, 72
116, 72
116, 72
115, 72
115, 73
115, 73
115, 75
114, 75
112, 74
112, 74
112, 74
113, 74
113, 73
113, 73
114, 73
114, 72
115, 71
116, 70
116, 70
117, 70
117, 68
118, 69
118, 69
118, 69
118, 70
118, 70
118, 70
118, 70
118, 70
118, 70
118, 70
118, 69
118, 69
118, 68
118, 68
118, 67
118, 67
119, 68
119, 68
118, 68
118, 68
118, 67
119, 69
118, 68
119, 68
120, 67
122, 67
125, 66
125, 66
123, 67
123, 66
124, 65
123, 64
123, 64
124, 63
124, 63
124, 64
122, 65
121, 66
120, 66
120, 68
120, 68
120, 68
121, 68
121, 68
120, 65
118, 64
117, 66
125, 64
126, 64
125, 63
116, 65
116, 65
117, 64
124, 63
116, 64
116, 64
116, 64
116, 64
116, 64
116, 64
116, 64
116, 64
116, 64
116, 64
116, 64
116, 64
116, 64
120, 66
118, 69
116, 73
115, 73
115, 74
114, 75
113, 76
112, 77
111, 78
110, 78
108, 78
107, 78
107, 77
106, 76
106, 75
105, 74
104, 72
103, 71
102, 71
102, 71
102, 72
102, 72
102, 72
102, 73
103, 72
103, 72
103, 72
104, 72
105, 71
106, 70
106, 70
106, 70
106, 69
106, 70
106, 69
106, 70
106, 70
106, 69
106, 69
105, 70
106, 70
107, 74
106, 78
104, 82
102, 86
101, 86
100, 86
99, 85
99, 84
98, 85
99, 86
98, 87
98, 86
98, 86
98, 86
98, 86
98, 87
98, 87
98, 87
98, 87
98, 87
98, 88
98, 88
98, 88
98, 88
98, 87
98, 87
98, 87
99, 87
99, 87
99, 86
99, 85
100, 84
102, 84
104, 84
105, 84
105, 85
104, 87
103, 89
104, 92
103, 93
103, 94
103, 94
103, 96
103, 95
102, 94
103, 95
104, 95
103, 96
103, 96
103, 96
104, 96
103, 95
102, 94
103, 94
103, 94
103, 94
102, 94
103, 95
104, 95
103, 95
102, 95
103, 95
104, 95
103, 94
102, 94
102, 93
103, 94
103, 94
102, 94
102, 94
102, 94
102, 94
104, 95
103, 95
102, 95
102, 95
102, 95
102, 95
103, 96
104, 95
103, 95
102, 95
103, 95
104, 94
103, 93
102, 93
103, 92
104, 93
104, 93
104, 93
103, 93
103, 93
103, 94
103, 95
103, 96
103, 96
104, 97
104, 97
104, 97
104, 97
104, 97
104, 96
104, 95
104, 95
103, 94
104, 92
103, 91
100, 91
98, 91
99, 91
100, 89
101, 89
101, 89
102, 89
104, 89
102, 88
