x, y
341, 78
340, 79
339, 79
338, 79
337, 80
336, 80
336, 81
334, 81
334, 81
331, 81
328, 81
326, 80
323, 79
322, 77
320, 76
319, 74
312, 70
307, 67
299, 65
294, 65
289, 64
286, 63
285, 65
284, 65
283, 65
283, 65
283, 66
284, 66
284, 67
284, 67
285, 67
286, 68
288, 68
290, 67
292, 65
294, 63
296, 62
298, 59
299, 59
300, 60
302, 61
303, 61
304, 60
305, 60
305, 60
306, 60
307, 59
307, 58
308, 58
309, 58
309, 58
309, 58
310, 57
311, 57
312, 56
314, 55
316, 55
320, 54
322, 52
323, 51
325, 51
326, 51
328, 51
329, 51
329, 53
330, 53
330, 53
330, 52
331, 52
333, 51
334, 50
336, 49
337, 48
339, 46
340, 46
341, 46
342, 46
341, 46
342, 46
342, 46
342, 45
342, 44
343, 44
343, 45
344, 45
344, 45
344, 45
345, 45
345, 45
346, 45
346, 45
346, 45
347, 44
348, 44
350, 44
350, 45
352, 45
355, 46
357, 46
358, 46
361, 45
363, 44
364, 44
365, 44
365, 44
367, 44
370, 44
372, 44
374, 44
375, 43
378, 44
380, 47
380, 50
379, 50
378, 50
377, 51
376, 52
375, 52
375, 53
374, 53
375, 53
375, 53
375, 53
375, 53
375, 53
375, 53
375, 53
375, 53
375, 53
375, 53
375, 53
375, 53
375, 53
375, 53
375, 53
375, 53
375, 53
375, 53
375, 53
375, 53
375, 53
375, 53
375, 53
375, 53
375, 53
374, 53
373, 54
371, 55
369, 56
367, 56
364, 56
361, 56
359, 55
358, 54
358, 54
358, 53
358, 53
357, 53
358, 52
358, 52
358, 52
358, 53
358, 53
359, 53
359, 52
359, 52
358, 52
358, 53
357, 53
357, 53
357, 53
357, 53
357, 53
357, 53
357, 53
357, 52
357, 52
357, 52
357, 52
356, 52
356, 52
357, 52
357, 52
357, 52
357, 52
356, 52
355, 53
354, 53
353, 54
352, 54
352, 54
351, 54
349, 53
347, 52
345, 51
341, 50
337, 48
335, 46
334, 45
332, 46
331, 49
334, 50
333, 50
333, 53
333, 56
332, 57
332, 58
330, 60
330, 61
331, 63
332, 65
333, 65
334, 66
335, 66
336, 67
336, 68
336, 69
335, 68
333, 68
332, 68
332, 68
330, 67
330, 67
329, 67
328, 67
328, 67
328, 67
328, 67
327, 66
327, 66
326, 66
326, 66
326, 65
326, 64
326, 64
326, 63
325, 64
323, 62
323, 62
321, 61
319, 60
318, 59
316, 57
313, 56
311, 55
311, 56
311, 56
310, 57
310, 59
310, 60
310, 61
308, 62
306, 62
303, 62
298, 60
295, 59
294, 57
294, 56
293, 55
291, 53
288, 54
286, 55
285, 56
283, 57
283, 57
283, 58
283, 58
283, 59
283, 59
282, 60
282, 60
282, 60
282, 60
283, 60
283, 60
280, 59
280, 59
280, 59
283, 59
282, 59
284, 59
285, 59
283, 58
285, 58
286, 59
287, 60
288, 61
289, 61
289, 61
289, 61
290, 61
290, 61
291, 61
292, 61
292, 59
292, 59
293, 58
293, 58
294, 58
294, 58
294, 58
293, 58
293, 58
293, 58
292, 58
292, 58
292, 58
292, 58
292, 58
293, 59
293, 59
293, 59
293, 58
292, 58
293, 58
292, 58
292, 57
292, 57
292, 57
292, 57
292, 58
291, 57
291, 56
291, 56
291, 56
291, 56
291, 56
291, 56
291, 56
291, 56
291, 56
291, 56
291, 56
291, 56
291, 56
291, 56
291, 56
291, 56
291, 56
291, 56
291, 57
292, 58
292, 58
292, 58
292, 58
291, 58
292, 58
293, 58
294, 58
295, 58
296, 57
297, 57
298, 56
300, 56
304, 56
306, 56
308, 55
310, 54
312, 53
315, 53
318, 54
320, 55
320, 55
322, 55
327, 54
331, 51
336, 50
342, 48
348, 47
354, 48
359, 50
366, 49
372, 47
378, 45
386, 44
390, 44
391, 45
391, 46
389, 46
389, 45
389, 46
390, 46
390, 46
393, 46
394, 47
394, 46
394, 47
393, 47
393, 46
391, 47
389, 46
389, 45
389, 43
392, 42
394, 42
396, 43
400, 45
402, 45
405, 44
407, 43
406, 42
406, 42
405, 42
406, 42
407, 42
407, 42
410, 42
410, 42
409, 42
407, 41
406, 41
405, 42
406, 43
406, 42
405, 42
405, 42
405, 43
405, 43
405, 43
405, 42
404, 43
402, 43
401, 43
400, 43
398, 44
396, 44
396, 44
395, 44
395, 44
395, 43
393, 44
392, 44
389, 44
386, 45
385, 46
386, 47
386, 47
386, 47
385, 46
384, 46
382, 46
380, 45
378, 45
377, 45
377, 45
374, 46
372, 47
370, 49
370, 49
370, 48
370, 48
369, 48
369, 48
369, 48
369, 48
369, 47
369, 48
370, 47
370, 48
372, 48
373, 48
372, 48
372, 48
372, 47
372, 46
372, 46
373, 46
372, 47
372, 46
370, 47
368, 46
368, 44
369, 44
370, 44
370, 44
370, 44
370, 43
369, 44
368, 44
368, 43
368, 42
369, 41
369, 41
368, 41
368, 41
368, 41
370, 41
372, 41
375, 41
377, 40
378, 40
380, 40
382, 40
383, 40
384, 40
385, 40
386, 40
386, 39
386, 38
388, 39
387, 39
388, 40
387, 38
387, 36
388, 34
391, 34
393, 35
394, 36
394, 36
392, 37
391, 37
392, 37
390, 37
388, 40
387, 41
386, 42
387, 42
388, 44
390, 46
392, 48
394, 50
395, 52
395, 51
395, 50
395, 50
395, 49
395, 49
395, 49
394, 49
394, 49
394, 49
394, 49
394, 49
394, 49
395, 49
395, 49
394, 49
395, 49
394, 49
394, 49
394, 49
395, 49
393, 48
392, 47
390, 48
388, 49
388, 51
389, 55
390, 59
392, 62
394, 66
396, 71
397, 75
399, 82
399, 87
400, 91
401, 94
401, 96
402, 98
402, 100
403, 102
403, 105
403, 105
402, 103
401, 101
401, 101
401, 101
401, 101
400, 101
400, 101
399, 102
398, 102
396, 102
395, 102
395, 102
394, 103
393, 104
392, 105
391, 106
390, 108
388, 110
388, 111
387, 112
387, 113
386, 114
387, 113
387, 113
387, 113
387, 112
387, 112
387, 112
387, 112
388, 112
388, 112
388, 112
388, 112
387, 112
387, 112
387, 112
388, 112
388, 112
387, 112
387, 112
387, 112
387, 112
387, 112
387, 112
387, 112
387, 112
387, 112
388, 112
388, 112
387, 112
387, 112
387, 112
388, 112
387, 112
387, 112
387, 112
387, 112
387, 112
387, 112
387, 112
388, 112
387, 112
387, 112
387, 112
387, 112
387, 112
387, 112
387, 112
387, 112
387, 112
387, 112
387, 112
388, 112
387, 112
387, 112
387, 112
387, 112
387, 112
387, 112
387, 112
388, 111
389, 110
390, 107
390, 106
390, 105
391, 104
391, 104
391, 104
390, 104
390, 105
390, 106
390, 106
389, 107
389, 107
389, 107
389, 107
389, 107
389, 107
389, 107
389, 107
390, 107
390, 107
390, 107
389, 107
390, 107
389, 107
390, 107
390, 107
389, 107
389, 107
389, 107
389, 107
389, 107
389, 107
389, 107
389, 107
390, 107
389, 107
390, 107
389, 107
388, 108
386, 108
382, 111
378, 115
370, 121
365, 123
361, 123
360, 121
360, 120
358, 119
356, 119
354, 122
352, 125
351, 126
353, 123
351, 121
352, 120
353, 120
353, 119
354, 119
357, 118
356, 116
355, 114
355, 113
355, 112
356, 111
358, 110
358, 109
358, 109
359, 111
360, 112
360, 112
360, 112
360, 112
360, 112
360, 112
360, 112
360, 112
360, 112
360, 112
360, 113
360, 113
360, 113
360, 113
360, 113
360, 113
359, 113
359, 113
360, 113
360, 113
360, 113
360, 113
360, 114
360, 113
360, 113
359, 111
359, 111
360, 111
360, 111
361, 112
362, 113
362, 114
363, 114
362, 114
361, 113
361, 113
361, 113
361, 113
361, 113
360, 112
361, 112
360, 112
360, 112
360, 112
360, 112
359, 113
359, 114
358, 114
358, 114
358, 114
358, 115
359, 115
359, 115
359, 115
359, 115
359, 115
359, 115
359, 116
359, 116
358, 117
358, 118
357, 119
357, 121
356, 122
357, 123
357, 123
356, 124
356, 124
356, 124
355, 124
354, 124
354, 123
353, 122
353, 122
354, 122
356, 122
358, 122
359, 123
361, 124
363, 125
362, 127
361, 129
359, 131
355, 134
349, 138
341, 144
321, 155
314, 160
304, 170
294, 177
291, 176
287, 177
283, 178
279, 180
276, 182
273, 184
273, 184
275, 183
275, 182
276, 181
277, 180
279, 179
281, 178
282, 177
282, 176
282, 176
283, 175
283, 176
283, 176
282, 174
283, 173
284, 172
284, 173
284, 173
284, 174
283, 174
282, 174
281, 174
280, 174
280, 174
280, 173
280, 173
280, 173
281, 173
283, 173
284, 174
286, 175
287, 176
289, 179
291, 182
292, 184
294, 186
296, 188
297, 190
298, 191
299, 191
299, 190
298, 190
298, 189
297, 187
296, 184
295, 182
294, 179
293, 178
292, 178
292, 177
291, 178
291, 179
290, 180
289, 180
289, 180
289, 179
289, 179
288, 179
288, 179
288, 179
289, 179
289, 179
289, 179
289, 179
289, 179
289, 178
288, 176
287, 176
287, 175
287, 175
287, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 175
286, 176
286, 176
286, 175
286, 175
286, 175
285, 175
286, 175
285, 176
286, 175
286, 175
286, 176
285, 176
285, 175
285, 176
286, 175
286, 175
287, 174
286, 174
285, 174
284, 174
282, 173
282, 172
283, 170
284, 169
283, 167
283, 166
282, 164
281, 163
282, 162
281, 161
282, 161
282, 159
281, 159
281, 161
281, 163
282, 163
284, 164
284, 165
284, 165
283, 163
282, 162
281, 162
279, 161
277, 161
276, 161
276, 161
277, 161
278, 161
277, 161
276, 161
276, 161
275, 160
275, 160
274, 160
273, 159
271, 157
270, 156
268, 155
268, 154
267, 152
267, 151
267, 151
267, 151
267, 151
267, 151
267, 151
267, 151
268, 151
270, 151
271, 150
271, 148
272, 145
273, 144
272, 141
271, 139
270, 136
268, 132
265, 127
263, 123
259, 121
259, 120
259, 119
260, 119
260, 118
260, 118
260, 118
260, 118
260, 118
260, 118
260, 118
260, 119
260, 118
260, 119
260, 119
260, 119
260, 118
266, 62
266, 62
268, 62
269, 61
269, 60
269, 59
272, 59
274, 59
277, 58
279, 58
282, 57
284, 56
286, 55
289, 54
292, 54
293, 54
295, 56
295, 56
297, 56
298, 56
298, 56
299, 55
301, 54
302, 54
303, 54
305, 53
306, 52
306, 52
306, 52
306, 52
306, 52
306, 52
306, 52
306, 53
307, 53
306, 53
305, 52
305, 52
304, 53
303, 53
303, 53
302, 54
303, 54
304, 53
304, 53
305, 52
305, 52
304, 52
302, 54
300, 56
299, 57
299, 58
298, 60
296, 60
294, 61
292, 62
291, 63
289, 64
288, 64
287, 65
287, 65
286, 65
283, 65
282, 65
282, 66
279, 65
276, 64
275, 64
274, 63
272, 62
271, 61
270, 61
269, 61
269, 61
268, 60
268, 60
268, 59
268, 58
268, 58
268, 58
268, 58
268, 58
268, 58
268, 58
269, 58
269, 58
269, 58
270, 58
271, 58
271, 58
271, 58
271, 58
271, 59
271, 59
271, 59
271, 59
271, 58
272, 59
272, 59
272, 59
272, 60
272, 60
272, 60
272, 60
272, 61
273, 61
273, 60
274, 61
275, 61
275, 61
276, 62
276, 61
276, 61
276, 61
276, 61
276, 61
275, 61
275, 62
275, 61
275, 61
275, 61
275, 61
275, 61
275, 61
275, 60
275, 60
275, 60
276, 60
276, 60
276, 60
275, 60
275, 60
275, 60
275, 60
275, 60
275, 60
275, 60
275, 60
275, 60
275, 60
275, 60
275, 59
274, 59
274, 59
274, 59
274, 59
274, 59
274, 60
273, 59
273, 59
273, 59
273, 58
273, 58
273, 58
273, 58
273, 58
273, 58
273, 58
273, 58
273, 58
273, 58
273, 58
273, 58
272, 57
272, 57
271, 57
270, 56
270, 55
270, 55
269, 54
269, 54
270, 54
270, 55
267, 55
267, 56
267, 56
267, 56
267, 56
268, 55
268, 56
268, 56
268, 56
269, 58
270, 59
270, 59
269, 60
269, 61
269, 60
269, 60
269, 60
269, 60
270, 60
269, 60
268, 58
269, 60
269, 60
269, 60
268, 60
269, 61
269, 61
267, 60
267, 60
267, 60
267, 60
267, 60
269, 61
271, 61
270, 62
271, 63
272, 65
273, 67
274, 69
274, 69
276, 70
277, 71
278, 72
279, 72
279, 72
279, 72
279, 72
279, 71
278, 71
278, 70
278, 70
278, 70
278, 71
278, 71
278, 71
279, 71
279, 71
279, 71
278, 71
278, 71
278, 70
278, 70
278, 69
279, 68
280, 67
281, 66
283, 64
282, 66
283, 66
284, 66
285, 67
286, 67
287, 67
287, 67
287, 67
286, 66
287, 66
286, 66
287, 66
287, 67
287, 67
286, 66
284, 68
283, 70
283, 70
283, 70
283, 71
284, 71
283, 72
284, 72
284, 72
283, 73
283, 73
282, 72
282, 72
281, 72
281, 72
281, 72
282, 72
282, 72
282, 72
282, 72
282, 72
282, 71
282, 71
283, 70
284, 70
285, 70
287, 69
287, 69
287, 69
287, 68
288, 68
288, 67
289, 66
289, 66
289, 66
290, 66
288, 68
286, 70
285, 71
283, 70
282, 69
281, 69
281, 69
281, 69
281, 70
283, 71
283, 72
284, 73
284, 73
284, 72
283, 72
283, 72
283, 72
282, 71
282, 70
281, 69
281, 68
280, 67
279, 66
278, 66
278, 66
277, 65
276, 65
276, 65
276, 65
276, 66
275, 65
275, 65
274, 64
273, 63
271, 62
272, 61
270, 60
269, 60
270, 60
271, 60
271, 60
271, 61
270, 60
270, 60
269, 60
267, 61
267, 61
267, 60
268, 58
268, 58
269, 57
269, 57
269, 56
269, 55
268, 55
268, 56
268, 57
268, 57
267, 57
266, 56
265, 57
265, 57
265, 58
265, 58
266, 59
267, 59
267, 59
267, 59
267, 59
267, 59
267, 59
267, 59
267, 59
267, 59
267, 59
267, 59
268, 60
268, 60
269, 60
269, 60
270, 60
270, 60
271, 60
272, 60
273, 60
275, 60
276, 59
277, 58
278, 58
279, 58
280, 58
280, 57
281, 57
282, 56
282, 56
283, 56
283, 56
282, 56
282, 56
282, 56
282, 56
281, 56
281, 56
281, 57
281, 57
281, 57
280, 57
280, 58
279, 58
278, 57
279, 57
281, 57
282, 57
283, 57
284, 58
286, 57
287, 57
289, 55
289, 57
291, 56
294, 56
296, 56
299, 55
301, 55
302, 56
301, 57
301, 57
301, 57
301, 57
300, 57
300, 56
300, 56
300, 56
300, 56
300, 55
300, 55
301, 54
301, 53
302, 52
303, 52
304, 52
304, 53
304, 55
304, 55
304, 55
303, 55
301, 55
300, 57
299, 60
298, 62
298, 63
300, 62
304, 62
308, 61
315, 61
320, 60
322, 59
322, 58
322, 57
321, 57
321, 57
322, 57
322, 57
322, 57
322, 57
322, 57
323, 55
322, 56
320, 56
320, 58
320, 61
320, 63
321, 64
321, 66
322, 67
322, 68
323, 69
324, 70
324, 71
324, 72
325, 72
324, 73
324, 72
324, 72
324, 72
324, 72
324, 72
324, 72
324, 72
324, 72
324, 73
324, 72
324, 72
324, 72
324, 73
324, 73
324, 73
324, 73
324, 73
324, 73
324, 73
324, 73
324, 73
324, 73
324, 73
324, 73
324, 73
324, 73
324, 73
324, 73
324, 73
324, 73
324, 73
324, 73
324, 73
324, 73
324, 73
324, 74
324, 75
326, 75
328, 77
329, 78
333, 79
338, 81
342, 83
346, 87
351, 93
355, 99
358, 103
360, 106
360, 109
362, 114
365, 122
371, 133
377, 144
384, 155
392, 167
398, 175
403, 185
409, 196
416, 204
425, 213
431, 217
437, 222
442, 226
448, 230
453, 233
458, 236
467, 237
478, 238
488, 237
496, 235
505, 231
513, 228
520, 225
527, 222
533, 219
540, 216
545, 213
548, 208
551, 203
553, 199
554, 198
555, 198
556, 198
555, 198
555, 197
554, 197
554, 197
553, 197
553, 197
553, 197
552, 197
552, 197
553, 197
553, 197
553, 197
554, 197
554, 197
554, 196
555, 196
555, 197
555, 196
555, 196
555, 196
555, 195
556, 193
556, 190
557, 186
558, 180
559, 172
560, 164
561, 157
564, 151
566, 146
566, 144
564, 142
565, 142
567, 142
567, 143
567, 145
566, 145
566, 146
566, 146
565, 146
565, 145
565, 145
565, 145
565, 145
565, 144
565, 145
565, 144
565, 144
564, 143
564, 143
564, 143
564, 143
564, 143
564, 144
565, 143
565, 144
565, 144
565, 145
566, 145
566, 145
565, 145
565, 145
564, 145
563, 145
562, 145
561, 145
560, 146
559, 146
559, 145
558, 146
558, 147
559, 148
560, 149
561, 149
561, 150
561, 149
561, 148
561, 147
561, 145
563, 144
564, 142
565, 137
566, 131
565, 123
564, 114
563, 106
560, 100
559, 95
561, 95
561, 96
561, 96
561, 98
560, 99
559, 101
558, 103
559, 105
559, 106
559, 106
559, 107
559, 107
559, 109
558, 109
558, 110
558, 110
558, 110
558, 111
558, 111
558, 111
558, 110
558, 110
557, 109
556, 109
555, 108
555, 108
555, 108
555, 108
555, 107
555, 107
555, 107
555, 107
555, 106
555, 106
555, 106
555, 106
556, 107
556, 107
556, 107
556, 106
556, 106
555, 106
555, 106
555, 106
555, 106
555, 106
555, 106
555, 106
555, 106
555, 106
555, 106
555, 106
555, 106
555, 106
555, 106
555, 105
555, 106
555, 106
555, 106
554, 106
555, 106
555, 105
555, 104
556, 104
556, 103
557, 101
556, 100
556, 99
556, 98
555, 97
556, 97
555, 97
555, 98
556, 99
556, 99
556, 100
556, 102
556, 102
557, 104
558, 106
559, 108
560, 108
561, 108
561, 108
562, 107
563, 107
564, 106
566, 104
567, 103
569, 101
572, 99
574, 97
576, 94
577, 91
577, 89
577, 87
577, 85
576, 81
575, 78
575, 77
576, 78
575, 79
573, 80
572, 80
571, 79
570, 78
570, 78
570, 78
571, 78
571, 78
572, 78
572, 78
572, 78
572, 77
571, 76
570, 75
569, 71
568, 70
566, 71
567, 72
568, 72
568, 73
568, 73
568, 72
568, 73
569, 74
569, 74
570, 73
571, 72
571, 72
571, 66
572, 64
573, 64
573, 63
573, 63
573, 62
574, 61
574, 61
574, 63
573, 64
572, 67
572, 68
571, 70
572, 72
573, 72
574, 73
575, 72
575, 72
576, 72
576, 71
579, 71
581, 71
583, 72
585, 72
586, 72
587, 71
587, 70
587, 70
587, 70
587, 70
587, 70
587, 70
587, 71
586, 72
585, 73
584, 74
583, 75
582, 76
581, 76
579, 77
578, 77
576, 77
574, 78
573, 78
572, 78
572, 78
572, 77
572, 77
572, 77
572, 77
571, 76
571, 77
570, 77
569, 76
568, 76
568, 76
568, 76
568, 76
568, 76
568, 76
568, 75
567, 75
567, 75
568, 75
568, 75
568, 76
568, 75
568, 75
568, 75
568, 76
567, 76
567, 76
567, 76
567, 76
566, 77
567, 77
567, 77
567, 76
567, 76
567, 76
567, 75
567, 75
567, 75
567, 76
567, 76
567, 76
567, 76
567, 76
566, 76
567, 75
567, 75
567, 75
567, 75
567, 75
567, 75
567, 75
567, 75
566, 75
566, 75
567, 75
567, 75
566, 75
567, 75
567, 75
567, 75
568, 75
568, 76
570, 76
571, 76
571, 77
571, 75
570, 75
570, 76
569, 77
567, 78
566, 78
565, 77
563, 80
564, 77
565, 76
564, 79
565, 80
566, 81
567, 81
567, 81
569, 80
569, 80
570, 80
570, 81
570, 85
571, 83
572, 87
572, 88
572, 89
572, 88
572, 89
573, 87
573, 88
574, 88
574, 87
574, 86
574, 86
575, 86
576, 87
577, 86
575, 88
575, 87
575, 88
574, 88
574, 88
574, 88
576, 86
574, 88
574, 89
574, 89
574, 88
575, 89
576, 86
574, 89
574, 88
574, 88
574, 88
576, 86
574, 88
574, 88
574, 88
574, 88
573, 88
574, 84
572, 88
572, 85
570, 87
570, 86
571, 82
570, 86
570, 86
569, 86
571, 84
570, 83
570, 84
571, 83
570, 83
570, 85
570, 84
569, 86
569, 84
568, 86
567, 88
568, 86
567, 88
568, 84
568, 84
567, 85
567, 82
567, 81
567, 82
568, 82
568, 82
568, 83
567, 83
567, 83
567, 85
567, 83
567, 83
567, 83
566, 83
566, 83
564, 86
563, 85
563, 82
562, 81
561, 83
560, 83
560, 80
559, 79
559, 79
559, 78
558, 80
559, 78
558, 78
556, 76
555, 76
554, 75
553, 75
553, 75
554, 75
554, 74
553, 73
551, 72
549, 71
549, 70
551, 74
551, 74
550, 73
551, 70
551, 70
551, 70
551, 68
550, 69
548, 70
545, 68
541, 67
535, 65
533, 62
531, 60
530, 60
528, 59
527, 59
525, 58
523, 58
524, 60
527, 61
525, 60
526, 58
524, 56
523, 56
520, 56
519, 57
520, 58
518, 57
519, 57
518, 58
517, 57
517, 57
517, 56
516, 56
516, 55
514, 55
514, 55
514, 55
513, 54
514, 55
513, 55
513, 54
514, 56
512, 55
512, 56
512, 55
511, 52
510, 53
512, 55
512, 57
512, 59
516, 59
520, 59
523, 60
525, 60
526, 61
529, 62
529, 63
533, 65
535, 66
538, 69
539, 72
540, 73
541, 77
541, 74
543, 75
544, 76
545, 76
546, 80
546, 76
547, 76
549, 75
549, 76
550, 80
550, 75
551, 79
551, 73
551, 73
552, 74
551, 74
552, 74
552, 74
552, 74
552, 74
552, 75
552, 75
552, 75
552, 75
552, 75
552, 76
552, 76
552, 77
552, 77
552, 77
551, 76
550, 76
550, 76
550, 76
550, 75
550, 76
551, 76
551, 76
551, 75
550, 75
551, 76
550, 75
552, 76
552, 76
552, 77
552, 77
551, 77
552, 76
552, 76
552, 76
552, 76
551, 76
552, 76
551, 76
551, 76
550, 76
550, 76
549, 76
549, 75
548, 76
548, 76
548, 77
548, 77
549, 76
549, 76
549, 75
549, 78
549, 75
549, 75
549, 75
549, 80
549, 77
549, 77
549, 77
549, 77
549, 76
549, 76
549, 75
549, 74
549, 74
549, 74
549, 74
549, 74
549, 74
549, 74
549, 74
548, 73
548, 72
547, 71
546, 71
545, 70
545, 70
544, 70
544, 70
544, 71
544, 74
544, 70
543, 70
543, 70
543, 70
543, 70
542, 74
541, 70
541, 70
541, 70
540, 70
540, 70
539, 69
539, 69
539, 69
539, 69
539, 69
539, 69
539, 70
539, 73
539, 70
539, 70
539, 69
539, 69
539, 69
539, 69
539, 73
539, 73
539, 70
539, 70
539, 70
539, 73
539, 69
539, 70
539, 70
539, 69
539, 69
539, 69
539, 69
539, 69
539, 70
539, 70
539, 69
539, 69
539, 69
539, 70
539, 70
539, 70
539, 69
539, 69
539, 69
539, 69
539, 69
539, 69
539, 69
539, 69
540, 70
542, 71
542, 71
543, 72
542, 71
542, 71
541, 72
539, 72
539, 72
538, 73
538, 73
538, 73
537, 72
537, 72
538, 73
539, 73
541, 74
542, 75
542, 76
543, 76
544, 77
544, 76
544, 75
543, 74
544, 73
545, 73
546, 73
546, 73
546, 73
545, 73
544, 73
545, 74
545, 74
545, 74
545, 73
545, 73
545, 73
546, 73
546, 72
546, 72
545, 72
545, 72
545, 72
545, 73
545, 73
545, 73
545, 73
545, 73
545, 72
545, 76
545, 72
545, 72
545, 72
545, 72
545, 72
545, 73
545, 72
545, 72
545, 72
545, 72
545, 72
545, 72
545, 72
545, 72
545, 72
545, 72
545, 72
545, 72
545, 72
545, 72
545, 72
545, 73
545, 73
